CustomerID,Email,Segment,Subsegment,Status
15241,wchandler@example.org,Risk,"Risk, Medium CLV",active
15244,steven07@example.net,Nurture,"Nurture, Low CLV",active
15245,ramirezjonathon@example.org,Risk,"Risk, Medium CLV",active
15246,estesamanda@example.com,Risk,"Risk, Low CLV",active
15249,shane10@example.org,Risk,"Risk, High CLV",active
15251,lisa56@example.net,Risk,"Risk, High CLV",active
15252,cindy74@example.org,Risk,"Risk, Medium CLV",active
15253,lsullivan@example.net,High Value,"High Value, Medium CLV",active
15258,eberry@example.com,High Value,"High Value, Low CLV",active
15260,nwalker@example.com,Risk,"Risk, Low CLV",active
15265,brittanygarza@example.org,Risk,"Risk, Medium CLV",active
15267,jesselester@example.org,Nurture,"Nurture, Medium CLV",active
15270,zimmermanlindsey@example.net,Risk,"Risk, High CLV",active
15271,mariahbeasley@example.net,Risk,"Risk, Medium CLV",active
15272,revans@example.com,Risk,"Risk, Medium CLV",active
15274,zgalloway@example.net,High Value,"High Value, High CLV",active
15281,nnovak@example.com,Risk,"Risk, Medium CLV",active
15287,benjaminmcbride@example.com,High Value,"High Value, Medium CLV",active
15288,bcarlson@example.net,Risk,"Risk, Medium CLV",active
15289,nclark@example.net,Nurture,"Nurture, Medium CLV",active
15290,edwardboyer@example.com,Risk,"Risk, High CLV",active
15291,careynancy@example.com,Risk,"Risk, High CLV",active
15296,kennethcarter@example.net,Risk,"Risk, High CLV",active
15297,igonzalez@example.com,High Value,"High Value, High CLV",active
15298,jack02@example.org,Risk,"Risk, High CLV",active
15299,chad85@example.com,Risk,"Risk, Medium CLV",active
15301,glenn37@example.com,Risk,"Risk, High CLV",active
15304,lopezroger@example.com,Risk,"Risk, Low CLV",active
15306,katherinecollins@example.org,Risk,"Risk, High CLV",active
15311,craigchristopher@example.com,Risk,"Risk, High CLV",active
15312,cooperrobin@example.com,Risk,"Risk, Low CLV",active
15315,millerreginald@example.net,High Value,"High Value, Medium CLV",active
15321,xnicholson@example.net,Risk,"Risk, Medium CLV",active
15329,kburton@example.org,High Value,"High Value, Medium CLV",active
15330,patrickbrittany@example.org,Risk,"Risk, High CLV",active
15332,ariel78@example.org,High Value,"High Value, Low CLV",active
15334,hudsonkarla@example.org,High Value,"High Value, Medium CLV",active
15339,marybates@example.org,Nurture,"Nurture, Low CLV",active
15344,andrejackson@example.com,High Value,"High Value, Medium CLV",active
15349,bradley29@example.org,High Value,"High Value, Low CLV",active
15351,martinezjonathan@example.com,Risk,"Risk, Low CLV",active
15353,stephanie61@example.net,Risk,"Risk, Low CLV",active
15355,michael13@example.net,High Value,"High Value, Medium CLV",active
15356,carolharris@example.com,Risk,"Risk, Medium CLV",active
15358,madisonperkins@example.org,Risk,"Risk, High CLV",active
15364,kmartinez@example.com,Risk,"Risk, Medium CLV",active
15365,thomassarah@example.net,Risk,"Risk, High CLV",active
15366,xolson@example.org,Risk,"Risk, Low CLV",active
15367,sjordan@example.com,Risk,"Risk, Medium CLV",active
15370,bensonclarence@example.net,Risk,"Risk, High CLV",active
15373,denise40@example.org,Risk,"Risk, Medium CLV",active
15376,john84@example.com,Nurture,"Nurture, Medium CLV",active
15379,wbenton@example.org,Risk,"Risk, Medium CLV",active
15380,hhoward@example.com,Risk,"Risk, Low CLV",active
15381,lauracarroll@example.org,High Value,"High Value, Low CLV",active
15382,sean43@example.com,Risk,"Risk, High CLV",active
15384,brandonmoore@example.org,Risk,"Risk, Low CLV",active
15392,victoria57@example.org,Risk,"Risk, Low CLV",active
15393,mistyrodriguez@example.com,Nurture,"Nurture, Low CLV",active
15394,ireed@example.net,Risk,"Risk, Low CLV",active
15398,michael09@example.net,Risk,"Risk, High CLV",active
15399,dhouse@example.org,High Value,"High Value, High CLV",active
15400,kbaldwin@example.net,Nurture,"Nurture, Low CLV",active
15402,jared24@example.net,High Value,"High Value, Low CLV",active
15406,greenjoel@example.com,Nurture,"Nurture, Low CLV",active
15407,elliottkimberly@example.org,Nurture,"Nurture, Medium CLV",active
15410,john79@example.net,Risk,"Risk, High CLV",active
15411,guerralauren@example.net,Risk,"Risk, High CLV",active
15414,jonathanallen@example.com,Nurture,"Nurture, Medium CLV",active
15416,katie78@example.com,Risk,"Risk, High CLV",active
15421,chenamber@example.org,Nurture,"Nurture, Medium CLV",active
15426,brian52@example.org,Risk,"Risk, Low CLV",active
15427,richard48@example.org,Risk,"Risk, High CLV",active
15429,ypatrick@example.net,High Value,"High Value, Medium CLV",active
15433,patrickjeffrey@example.org,High Value,"High Value, Low CLV",active
15434,johnsonmatthew@example.org,Nurture,"Nurture, Medium CLV",active
15436,johnny70@example.net,Nurture,"Nurture, Medium CLV",active
15440,ulang@example.com,High Value,"High Value, Low CLV",active
15443,daviskatherine@example.net,Risk,"Risk, High CLV",active
15444,bcox@example.org,Risk,"Risk, High CLV",active
15449,sherriharris@example.com,Nurture,"Nurture, Medium CLV",active
15452,quinnerin@example.net,Nurture,"Nurture, Low CLV",active
15453,barbara12@example.com,Risk,"Risk, High CLV",active
15456,nicole28@example.com,Risk,"Risk, Low CLV",active
15462,stokescrystal@example.org,High Value,"High Value, Low CLV",active
15465,amanda19@example.net,Risk,"Risk, High CLV",active
15467,anthonycox@example.org,High Value,"High Value, Medium CLV",active
15469,uhernandez@example.org,High Value,"High Value, Medium CLV",active
15473,sharondiaz@example.net,Nurture,"Nurture, High CLV",active
15478,blevinsjoseph@example.com,Risk,"Risk, High CLV",active
15482,wardcarrie@example.com,Risk,"Risk, High CLV",active
15483,kjacobs@example.com,High Value,"High Value, Low CLV",active
15484,gregorywillis@example.org,Risk,"Risk, High CLV",active
15485,lbrown@example.com,Risk,"Risk, Low CLV",active
15489,jacobsonmelissa@example.com,Risk,"Risk, Medium CLV",active
15491,rileywebster@example.com,Risk,"Risk, High CLV",active
15492,anthony47@example.net,High Value,"High Value, Medium CLV",active
15493,kimporter@example.org,Risk,"Risk, High CLV",active
15494,bakerjessica@example.net,High Value,"High Value, Medium CLV",active
15497,ubright@example.com,Risk,"Risk, Low CLV",active
15498,doylelisa@example.org,Risk,"Risk, High CLV",active
15500,kathleenunderwood@example.com,Nurture,"Nurture, High CLV",active
15502,mroy@example.com,Risk,"Risk, High CLV",active
15505,brittneysmith@example.net,Risk,"Risk, High CLV",active
15506,bgray@example.com,High Value,"High Value, High CLV",active
15508,julierose@example.net,Nurture,"Nurture, Medium CLV",active
15511,wdunn@example.net,High Value,"High Value, High CLV",active
15512,colegregory@example.com,Risk,"Risk, Low CLV",active
15513,jeremykane@example.net,Risk,"Risk, High CLV",active
15514,brownrichard@example.org,Risk,"Risk, Medium CLV",active
15516,baxterjennifer@example.com,High Value,"High Value, Medium CLV",active
15518,kimberlysanders@example.com,Risk,"Risk, Medium CLV",active
15521,william85@example.com,Risk,"Risk, High CLV",active
15522,barnesdonald@example.org,High Value,"High Value, Medium CLV",active
15525,jfuller@example.net,Risk,"Risk, Low CLV",active
15527,yolanda91@example.org,Risk,"Risk, Medium CLV",active
15529,hendricksmelanie@example.org,Risk,"Risk, Medium CLV",active
15530,jbowen@example.net,Nurture,"Nurture, Medium CLV",active
15531,dbaker@example.org,Risk,"Risk, High CLV",active
15532,justin75@example.net,Risk,"Risk, Low CLV",active
15533,savannahallen@example.org,High Value,"High Value, Medium CLV",active
15535,jasminelee@example.org,High Value,"High Value, Low CLV",active
15544,pnavarro@example.com,Risk,"Risk, Medium CLV",active
15545,jenniferjohnson@example.net,Risk,"Risk, Low CLV",active
15547,usharp@example.com,Risk,"Risk, High CLV",active
15549,andreamartinez@example.com,Nurture,"Nurture, Medium CLV",active
15550,susan82@example.net,Risk,"Risk, Low CLV",active
15555,colemankenneth@example.com,Risk,"Risk, High CLV",active
15561,vjohnson@example.com,Nurture,"Nurture, Medium CLV",active
15563,sanchezjackson@example.org,Risk,"Risk, Low CLV",active
15565,martinthomas@example.net,High Value,"High Value, Medium CLV",active
15568,philip85@example.com,High Value,"High Value, High CLV",active
15569,johnthornton@example.org,Nurture,"Nurture, Medium CLV",active
15570,katherineboone@example.net,Risk,"Risk, Medium CLV",active
15571,gmiranda@example.com,High Value,"High Value, High CLV",active
15572,washingtonpaul@example.com,Risk,"Risk, High CLV",active
15573,iberger@example.org,High Value,"High Value, Medium CLV",active
15574,skrueger@example.net,Risk,"Risk, Low CLV",active
15577,lopezemma@example.org,High Value,"High Value, Low CLV",active
15579,anthonychang@example.net,Nurture,"Nurture, Low CLV",active
15581,jwatson@example.org,Risk,"Risk, Low CLV",active
15582,melindaschultz@example.org,Nurture,"Nurture, Medium CLV",active
15584,scottpaula@example.net,High Value,"High Value, Medium CLV",active
15587,dana44@example.org,Risk,"Risk, Low CLV",active
15589,lowedavid@example.org,High Value,"High Value, Low CLV",active
15594,jenkinsdestiny@example.org,Nurture,"Nurture, High CLV",active
15596,gutierrezjessica@example.net,Risk,"Risk, Low CLV",active
15599,tpope@example.net,Nurture,"Nurture, Low CLV",active
15601,woodskimberly@example.net,Risk,"Risk, High CLV",active
15602,garciabryan@example.com,Risk,"Risk, Low CLV",active
15605,katie35@example.com,Risk,"Risk, Low CLV",active
15606,william72@example.org,Risk,"Risk, High CLV",active
15608,ywright@example.net,Risk,"Risk, High CLV",active
15611,miranda26@example.org,Risk,"Risk, Medium CLV",active
15612,russellkevin@example.com,High Value,"High Value, Medium CLV",active
15615,hharmon@example.org,Risk,"Risk, High CLV",active
15618,sarah11@example.com,High Value,"High Value, Medium CLV",active
15620,wknox@example.com,Risk,"Risk, Low CLV",active
15621,rjohnson@example.org,High Value,"High Value, High CLV",active
15622,bharrington@example.com,Risk,"Risk, High CLV",active
15624,jacksonryan@example.org,High Value,"High Value, Low CLV",active
15625,nelsondiane@example.net,Nurture,"Nurture, Medium CLV",active
15626,uwinters@example.net,Risk,"Risk, Low CLV",active
15628,rfreeman@example.net,Risk,"Risk, Medium CLV",active
15630,icrawford@example.com,Risk,"Risk, Medium CLV",active
15632,moorejudy@example.com,Risk,"Risk, High CLV",active
15636,carrolllinda@example.org,Risk,"Risk, Low CLV",active
15640,boyleyvonne@example.org,Risk,"Risk, High CLV",active
15641,estradamegan@example.com,Risk,"Risk, Low CLV",active
15643,mary36@example.com,High Value,"High Value, Low CLV",active
15644,bellwendy@example.net,High Value,"High Value, Medium CLV",active
15646,rwood@example.org,Risk,"Risk, Low CLV",active
15648,vincentmichael@example.com,High Value,"High Value, Low CLV",active
15649,seancabrera@example.com,Risk,"Risk, Low CLV",active
15651,bailey56@example.com,Risk,"Risk, Low CLV",active
15653,ojennings@example.com,Risk,"Risk, High CLV",active
15654,ballardstephanie@example.com,High Value,"High Value, High CLV",active
15656,barbara94@example.net,Nurture,"Nurture, Low CLV",active
15658,randy80@example.org,Risk,"Risk, Low CLV",active
15660,nicoleparrish@example.com,Risk,"Risk, Low CLV",active
15661,robert28@example.com,High Value,"High Value, Low CLV",active
15665,browndouglas@example.org,Risk,"Risk, Medium CLV",active
15669,matthewriggs@example.org,Nurture,"Nurture, Medium CLV",active
15671,valerie13@example.org,Risk,"Risk, High CLV",active
15673,carrillojennifer@example.com,Risk,"Risk, High CLV",active
15674,sharon65@example.net,Risk,"Risk, High CLV",active
15675,lucasangela@example.com,Nurture,"Nurture, Low CLV",active
15676,pbradford@example.com,Risk,"Risk, High CLV",active
15679,stephensonshane@example.org,Nurture,"Nurture, Medium CLV",active
15680,damon05@example.org,Risk,"Risk, Low CLV",active
15681,lincarolyn@example.net,Nurture,"Nurture, Medium CLV",active
15687,davilamegan@example.net,Risk,"Risk, High CLV",active
15689,johnlopez@example.org,Risk,"Risk, Low CLV",active
15690,crawfordkara@example.com,High Value,"High Value, Medium CLV",active
15694,steven04@example.org,Risk,"Risk, High CLV",active
15696,voliver@example.net,Risk,"Risk, High CLV",active
15700,rodriguezfrederick@example.org,High Value,"High Value, Low CLV",active
15701,evan59@example.org,Nurture,"Nurture, High CLV",active
15704,jgarner@example.org,Risk,"Risk, High CLV",active
15706,sjenkins@example.com,High Value,"High Value, High CLV",active
15707,ghale@example.org,Nurture,"Nurture, High CLV",active
15708,pamelaboyd@example.net,Risk,"Risk, Medium CLV",active
15712,rickyburnett@example.com,Nurture,"Nurture, Medium CLV",active
15713,greg14@example.net,Risk,"Risk, Low CLV",active
15714,qramirez@example.net,High Value,"High Value, Medium CLV",active
15716,jjohnson@example.net,Risk,"Risk, Low CLV",active
15719,nrivers@example.net,Risk,"Risk, High CLV",active
15722,wherrera@example.net,Risk,"Risk, High CLV",active
15724,andrewrodriguez@example.org,High Value,"High Value, Low CLV",active
15727,jonathan14@example.net,Risk,"Risk, Medium CLV",active
15730,eric14@example.net,High Value,"High Value, Medium CLV",active
15732,smithcatherine@example.com,Risk,"Risk, Low CLV",active
15734,patrick66@example.org,Risk,"Risk, Medium CLV",active
15737,molinajuan@example.org,Risk,"Risk, Medium CLV",active
15738,lyonsjames@example.com,Risk,"Risk, High CLV",active
15743,qmckenzie@example.com,Nurture,"Nurture, Medium CLV",active
15745,petersrobert@example.net,Nurture,"Nurture, Medium CLV",active
15747,omathews@example.org,Nurture,"Nurture, Medium CLV",active
15749,jacquelinewalker@example.org,Risk,"Risk, High CLV",active
15750,james63@example.com,Risk,"Risk, Medium CLV",active
15752,joshua83@example.com,Risk,"Risk, Medium CLV",active
15754,nmueller@example.org,Nurture,"Nurture, Low CLV",active
15755,sandravilla@example.org,Risk,"Risk, High CLV",active
15756,emily74@example.org,Nurture,"Nurture, Medium CLV",active
15757,jason79@example.com,Risk,"Risk, Medium CLV",active
15759,jacobdavis@example.net,Risk,"Risk, Low CLV",active
15762,bridgesmartin@example.org,High Value,"High Value, Medium CLV",active
15763,april72@example.com,Risk,"Risk, High CLV",active
15764,rodriguezchristopher@example.com,Risk,"Risk, High CLV",active
15768,jessica07@example.com,High Value,"High Value, Low CLV",active
15769,rhondakidd@example.org,Risk,"Risk, High CLV",active
15777,amylucas@example.com,Risk,"Risk, Low CLV",active
15780,ngrant@example.com,Risk,"Risk, Low CLV",active
15781,cassandra67@example.net,Nurture,"Nurture, Low CLV",active
15782,osimmons@example.org,Risk,"Risk, High CLV",active
15785,zgarcia@example.com,Risk,"Risk, Medium CLV",active
15786,mariawilliams@example.com,Risk,"Risk, High CLV",active
15787,brownvictoria@example.net,Risk,"Risk, High CLV",active
15791,robertrussell@example.net,Nurture,"Nurture, Medium CLV",active
15793,ruizchelsea@example.org,Nurture,"Nurture, Medium CLV",active
15796,kentjennifer@example.net,Risk,"Risk, High CLV",active
15797,hendersonjoshua@example.com,Nurture,"Nurture, Medium CLV",active
15799,hillpamela@example.net,Nurture,"Nurture, Low CLV",active
15800,obrienshannon@example.net,Risk,"Risk, Low CLV",active
15801,misty77@example.com,Risk,"Risk, High CLV",active
15804,choijeff@example.com,Risk,"Risk, High CLV",active
15805,daniel31@example.net,Risk,"Risk, High CLV",active
15806,smithkristin@example.org,Nurture,"Nurture, Low CLV",active
15807,fnorton@example.net,High Value,"High Value, Medium CLV",active
15808,stephaniejones@example.org,Risk,"Risk, Medium CLV",active
15809,cherylwood@example.net,Nurture,"Nurture, Low CLV",active
15810,brandipacheco@example.net,Nurture,"Nurture, Medium CLV",active
15811,james24@example.com,Risk,"Risk, Medium CLV",active
15812,meyerpatricia@example.org,Nurture,"Nurture, Medium CLV",active
15813,joseph41@example.com,Risk,"Risk, Medium CLV",active
15814,michelleross@example.net,Risk,"Risk, High CLV",active
15815,danieljohnson@example.com,Risk,"Risk, High CLV",active
15819,steven74@example.org,Risk,"Risk, Medium CLV",active
15821,amanda76@example.com,High Value,"High Value, High CLV",active
15822,kgraham@example.com,Risk,"Risk, Low CLV",active
15826,zlove@example.org,Risk,"Risk, Medium CLV",active
15827,pwalker@example.org,Risk,"Risk, Low CLV",active
15829,whitestephen@example.net,High Value,"High Value, Medium CLV",active
15831,rossjessica@example.net,Nurture,"Nurture, Low CLV",active
15834,ssmith@example.net,Risk,"Risk, Medium CLV",active
15835,josephwheeler@example.net,Nurture,"Nurture, Medium CLV",active
15838,chrismitchell@example.com,Risk,"Risk, High CLV",active
15839,burnschristina@example.net,High Value,"High Value, High CLV",active
15840,joseph55@example.com,High Value,"High Value, Low CLV",active
15841,pwong@example.org,Nurture,"Nurture, Medium CLV",active
15845,ashleyjohnson@example.com,Risk,"Risk, High CLV",active
15847,brookstammy@example.org,Nurture,"Nurture, Low CLV",active
15850,housepamela@example.com,High Value,"High Value, Low CLV",active
15852,hugheswillie@example.org,High Value,"High Value, Low CLV",active
15854,drivera@example.net,Risk,"Risk, Medium CLV",active
15855,jwright@example.com,High Value,"High Value, Medium CLV",active
15856,opatel@example.org,Risk,"Risk, High CLV",active
15858,xfernandez@example.org,Risk,"Risk, Low CLV",active
15860,courtney94@example.net,Risk,"Risk, Low CLV",active
15861,nathanmarshall@example.net,Risk,"Risk, High CLV",active
15862,steelephilip@example.net,Risk,"Risk, Low CLV",active
15863,matthew06@example.com,Nurture,"Nurture, Low CLV",active
15864,jacksontrevor@example.com,Risk,"Risk, High CLV",active
15865,elizabeth08@example.org,Nurture,"Nurture, Medium CLV",active
15867,reyesdavid@example.com,Risk,"Risk, Medium CLV",active
15874,bholland@example.net,Risk,"Risk, High CLV",active
15877,maria19@example.net,High Value,"High Value, High CLV",active
15881,whiteanthony@example.org,Risk,"Risk, Low CLV",active
15882,williampalmer@example.org,Risk,"Risk, Low CLV",active
15883,sarah99@example.net,High Value,"High Value, High CLV",active
15889,browndiana@example.org,Risk,"Risk, Low CLV",active
15894,joseph59@example.org,Risk,"Risk, Low CLV",active
15898,qcarson@example.org,Risk,"Risk, Low CLV",active
15901,holderjames@example.com,High Value,"High Value, Medium CLV",active
15903,vjohnson@example.net,Risk,"Risk, High CLV",active
15906,pthomas@example.com,Nurture,"Nurture, Medium CLV",active
15907,imalone@example.com,Nurture,"Nurture, Medium CLV",active
15910,hlee@example.org,Risk,"Risk, Medium CLV",active
15912,kristinbenjamin@example.com,High Value,"High Value, Low CLV",active
15916,richardgraham@example.com,Risk,"Risk, Low CLV",active
15918,allisonjohnson@example.com,High Value,"High Value, Low CLV",active
15919,sritter@example.net,Risk,"Risk, Low CLV",active
15932,hoffmanrobert@example.net,Risk,"Risk, High CLV",active
15933,parkchristine@example.org,High Value,"High Value, High CLV",active
15938,curtischristopher@example.net,Nurture,"Nurture, Low CLV",active
15939,hoffmanmegan@example.com,Risk,"Risk, High CLV",active
15948,garciasara@example.org,High Value,"High Value, High CLV",active
15949,allengallagher@example.net,High Value,"High Value, Medium CLV",active
15950,cindy25@example.com,Risk,"Risk, Low CLV",active
15951,ggarcia@example.org,Nurture,"Nurture, Low CLV",active
15952,karen18@example.org,Nurture,"Nurture, Medium CLV",active
15953,charlesthomas@example.net,Risk,"Risk, Low CLV",active
15955,nelsonkevin@example.com,Risk,"Risk, Medium CLV",active
15963,jacksonmadison@example.com,High Value,"High Value, High CLV",active
15965,bradley58@example.net,Risk,"Risk, Low CLV",active
15967,lisa49@example.org,Risk,"Risk, Low CLV",active
15969,sshaw@example.org,Nurture,"Nurture, Medium CLV",active
15971,washingtonkaren@example.net,Risk,"Risk, High CLV",active
15974,flemingjeremy@example.org,Risk,"Risk, High CLV",active
15976,ujones@example.com,High Value,"High Value, Low CLV",active
15977,douglas18@example.net,Risk,"Risk, High CLV",active
15980,emily67@example.com,Risk,"Risk, High CLV",active
15981,mariahreyes@example.com,Risk,"Risk, High CLV",active
15983,savannah09@example.net,Risk,"Risk, Low CLV",active
15984,michelle70@example.org,Risk,"Risk, Medium CLV",active
15985,andersoncarrie@example.org,High Value,"High Value, Low CLV",active
15987,kmoyer@example.org,Risk,"Risk, Low CLV",active
15990,marilyn02@example.com,Risk,"Risk, Low CLV",active
15993,browngwendolyn@example.com,Nurture,"Nurture, High CLV",active
15996,scott59@example.net,Risk,"Risk, Low CLV",active
15998,thompsonkathryn@example.net,Risk,"Risk, Medium CLV",active
16003,don76@example.net,Risk,"Risk, Low CLV",active
16005,youngmark@example.com,Nurture,"Nurture, Low CLV",active
16007,rileyamanda@example.org,Risk,"Risk, High CLV",active
16008,bmccarthy@example.org,Nurture,"Nurture, Medium CLV",active
16009,jason08@example.net,High Value,"High Value, Medium CLV",active
16010,skirk@example.net,Risk,"Risk, Low CLV",active
16011,kirk61@example.org,Risk,"Risk, Medium CLV",active
16012,paulrobert@example.net,Risk,"Risk, High CLV",active
16013,susan29@example.com,Risk,"Risk, High CLV",active
16014,jaylee@example.com,Nurture,"Nurture, Low CLV",active
16015,elizabethburns@example.net,High Value,"High Value, High CLV",active
16016,patrick43@example.org,Risk,"Risk, Low CLV",active
16018,pbowen@example.net,High Value,"High Value, Low CLV",active
16019,kimberlyaustin@example.com,Risk,"Risk, Medium CLV",active
16020,howardmatthew@example.com,High Value,"High Value, High CLV",active
16023,kylebrown@example.org,Nurture,"Nurture, Medium CLV",active
16027,kshaffer@example.net,Risk,"Risk, Medium CLV",active
16029,kmorrison@example.org,Risk,"Risk, High CLV",active
16031,hectorhines@example.org,High Value,"High Value, Low CLV",active
16033,wtorres@example.com,Risk,"Risk, High CLV",active
16034,kristin12@example.net,High Value,"High Value, Low CLV",active
16036,ftran@example.net,Risk,"Risk, Low CLV",active
16037,gpatterson@example.net,Risk,"Risk, Low CLV",active
16038,nreid@example.org,Nurture,"Nurture, Low CLV",active
16040,jackson27@example.org,Risk,"Risk, Medium CLV",active
16041,xmorales@example.net,Risk,"Risk, Medium CLV",active
16042,mjoseph@example.org,Risk,"Risk, Medium CLV",active
16043,christy09@example.net,Nurture,"Nurture, Low CLV",active
16045,mary79@example.net,Nurture,"Nurture, Medium CLV",active
16049,jennifer78@example.org,High Value,"High Value, High CLV",active
16053,williammartinez@example.net,High Value,"High Value, Medium CLV",active
16057,amandayates@example.com,Risk,"Risk, High CLV",active
16059,madison76@example.com,Risk,"Risk, Low CLV",active
16062,alexandria91@example.org,Risk,"Risk, Low CLV",active
16066,jacksontracy@example.org,Nurture,"Nurture, High CLV",active
16070,christina24@example.com,High Value,"High Value, High CLV",active
16076,justin71@example.com,Risk,"Risk, High CLV",active
16079,brentwright@example.org,Risk,"Risk, High CLV",active
16080,christinadavis@example.com,Nurture,"Nurture, Low CLV",active
16081,harringtonkendra@example.org,Risk,"Risk, Medium CLV",active
16083,caitlinaustin@example.org,Risk,"Risk, Low CLV",active
16085,kathleenblackwell@example.org,Risk,"Risk, Medium CLV",active
16086,leahlloyd@example.com,Risk,"Risk, Low CLV",active
16091,iclark@example.net,High Value,"High Value, Low CLV",active
16092,christophermanning@example.com,High Value,"High Value, Medium CLV",active
16094,millerjulie@example.com,Risk,"Risk, Medium CLV",active
16098,brendacook@example.com,Risk,"Risk, Low CLV",active
16099,normalyons@example.com,Nurture,"Nurture, Medium CLV",active
16102,vsmith@example.com,Risk,"Risk, High CLV",active
16103,robertschelsea@example.com,Risk,"Risk, High CLV",active
16107,robert53@example.net,Risk,"Risk, High CLV",active
16109,jonathansteele@example.org,High Value,"High Value, Low CLV",active
16110,tracy21@example.com,Risk,"Risk, Medium CLV",active
16112,colleen35@example.com,Nurture,"Nurture, Low CLV",active
16115,rzamora@example.com,Risk,"Risk, High CLV",active
16119,rgreen@example.net,High Value,"High Value, Medium CLV",active
16121,kenneth12@example.net,Risk,"Risk, Medium CLV",active
16122,perezlisa@example.net,Risk,"Risk, Low CLV",active
16126,sharon60@example.com,Risk,"Risk, High CLV",active
16128,mnolan@example.net,Nurture,"Nurture, High CLV",active
16131,maria11@example.com,Risk,"Risk, High CLV",active
16133,summersmelissa@example.com,Risk,"Risk, High CLV",active
16134,velazquezkimberly@example.net,Risk,"Risk, Low CLV",active
16136,teresa66@example.org,Nurture,"Nurture, Medium CLV",active
16139,austinlee@example.com,Nurture,"Nurture, Medium CLV",active
16140,jeffrey59@example.org,Risk,"Risk, Low CLV",active
16143,ochoacharles@example.com,Risk,"Risk, Medium CLV",active
16145,james31@example.net,Risk,"Risk, Medium CLV",active
16146,patrickgeorge@example.com,High Value,"High Value, Low CLV",active
16149,michelle28@example.net,High Value,"High Value, Low CLV",active
16150,jensendanielle@example.net,Risk,"Risk, Low CLV",active
16153,jennifernunez@example.com,Risk,"Risk, Low CLV",active
16156,grahambryan@example.com,Risk,"Risk, High CLV",active
16157,cdillon@example.net,High Value,"High Value, High CLV",active
16160,albertjordan@example.com,High Value,"High Value, Medium CLV",active
16161,uedwards@example.net,Risk,"Risk, High CLV",active
16163,michelle41@example.org,Risk,"Risk, Low CLV",active
16164,lori21@example.net,High Value,"High Value, High CLV",active
16168,awatkins@example.net,Risk,"Risk, Medium CLV",active
16169,esparzaheather@example.com,Risk,"Risk, High CLV",active
16170,sgonzalez@example.net,Risk,"Risk, High CLV",active
16172,darrell53@example.net,Nurture,"Nurture, Medium CLV",active
16173,edwin99@example.com,High Value,"High Value, High CLV",active
16174,ramosjermaine@example.org,High Value,"High Value, Medium CLV",active
16175,jonathanmurphy@example.net,Nurture,"Nurture, Medium CLV",active
16180,deanbaker@example.org,Risk,"Risk, High CLV",active
16182,nmejia@example.com,Risk,"Risk, High CLV",active
16184,heberttimothy@example.com,High Value,"High Value, Medium CLV",active
16185,gdavidson@example.net,Nurture,"Nurture, Low CLV",active
16186,william75@example.com,Risk,"Risk, Medium CLV",active
16187,zkhan@example.com,Risk,"Risk, High CLV",active
16188,hallalexander@example.com,Nurture,"Nurture, Medium CLV",active
16189,davischristopher@example.org,High Value,"High Value, Medium CLV",active
16191,jasonjimenez@example.com,Risk,"Risk, High CLV",active
16200,michael74@example.com,Risk,"Risk, Medium CLV",active
16201,ymiller@example.com,Risk,"Risk, High CLV",active
16203,gperez@example.net,Risk,"Risk, Low CLV",active
16205,watsonlarry@example.com,High Value,"High Value, Medium CLV",active
16206,mitchell80@example.net,Nurture,"Nurture, Low CLV",active
16208,mariaclark@example.com,Nurture,"Nurture, Low CLV",active
16209,lisa23@example.org,Risk,"Risk, High CLV",active
16210,hughesbeverly@example.net,Risk,"Risk, High CLV",active
16212,daniel39@example.org,Nurture,"Nurture, Low CLV",active
16214,nicholasramos@example.com,High Value,"High Value, Medium CLV",active
16217,victoriaalvarez@example.net,High Value,"High Value, Low CLV",active
16218,fsparks@example.com,Risk,"Risk, Medium CLV",active
16221,charles95@example.org,Risk,"Risk, Low CLV",active
16224,stevenmiller@example.org,Nurture,"Nurture, Medium CLV",active
16225,tjones@example.net,Nurture,"Nurture, Medium CLV",active
16226,mcdowellchristopher@example.com,High Value,"High Value, Low CLV",active
16229,ypeterson@example.net,Risk,"Risk, Medium CLV",active
16230,lawrence14@example.net,High Value,"High Value, Low CLV",active
16232,rrodriguez@example.com,Nurture,"Nurture, Medium CLV",active
16233,christinemann@example.org,Risk,"Risk, Low CLV",active
16235,tylerking@example.net,Nurture,"Nurture, Medium CLV",active
16239,meagan99@example.org,High Value,"High Value, Low CLV",active
16240,watersjoseph@example.net,Risk,"Risk, High CLV",active
16241,oedwards@example.net,Risk,"Risk, Medium CLV",active
16242,bonnie51@example.net,Risk,"Risk, High CLV",active
16243,dking@example.com,High Value,"High Value, Medium CLV",active
16244,reeddana@example.net,Risk,"Risk, Low CLV",active
16245,mikemanning@example.com,Risk,"Risk, Medium CLV",active
16249,erin06@example.com,Nurture,"Nurture, Medium CLV",active
16250,justin93@example.net,Risk,"Risk, Low CLV",active
16253,rpugh@example.com,Risk,"Risk, High CLV",active
16255,ashley60@example.org,Risk,"Risk, Medium CLV",active
16258,erichubbard@example.net,Risk,"Risk, High CLV",active
16261,virginia74@example.net,Nurture,"Nurture, Medium CLV",active
16265,andersonmegan@example.com,Risk,"Risk, High CLV",active
16266,mwells@example.org,High Value,"High Value, Medium CLV",active
16271,vargasstephen@example.com,Risk,"Risk, Low CLV",active
